2021-04-25 13:33:19.485002 IC 7 THERM 0: 23.62 C
2021-04-25 13:33:19.485002 IC 7 THERM 1: 23.75 C
2021-04-25 13:33:19.485002 IC 7 THERM 2: 23.71 C
2021-04-25 13:33:19.486971 BMS STATE: 1
2021-04-25 13:33:21.350270 MCU IMPLAUS BRAKE: 1
2021-04-25 13:33:21.350270 MCU BRAKE ACT: 0
2021-04-25 13:33:21.350270 MCU TORQUE MAP MODE: 1
2021-04-25 13:33:21.352101 TCU WHEEL RPM REAR LEFT: 18.59 RPM
2021-04-25 13:33:21.352101 TCU WHEEL RPM REAR RIGHT: 18.59 RPM
2021-04-25 13:33:21.353845 TCU WHEEL RPM FRONT LEFT: 0.0 RPM
2021-04-25 13:33:21.353845 TCU WHEEL RPM FRONT RIGHT: 2.56 RPM
2021-04-25 13:33:21.355924 TCU DISTANCE TRAVELED: 0.0 m
2021-04-25 13:33:21.358060 PHASE A CURRENT: -39.8 A
2021-04-25 13:33:21.358060 PHASE B CURRENT: 45.7 A
2021-04-25 13:33:21.358060 PHASE C CURRENT: -4.8 A
2021-04-25 13:33:21.358060 DC BUS CURRENT: 5.2 A
2021-04-25 13:33:21.360092 DC BUS VOLTAGE: 297.0 V
2021-04-25 13:33:21.360092 OUTPUT VOLTAGE: 31.5 V
2021-04-25 13:33:21.360092 PHASE AB VOLTAGE: 4.5 V
2021-04-25 13:33:21.360092 PHASE BC VOLTAGE: 31.2 V
2021-04-25 13:33:21.363485 ECU CURRENT: 0.17 A
2021-04-25 13:33:21.363485 COOLING CURRENT: 652.92 A
2021-04-25 13:33:21.365396 MOTOR ANGLE: 333.9
2021-04-25 13:33:21.365396 MOTOR SPEED: -951 RPM
2021-04-25 13:33:21.365396 ELEC OUTPUT FREQ: -158.6
2021-04-25 13:33:21.365396 DELTA RESOLVER FILT: 792
2021-04-25 13:33:21.416367 PHASE A CURRENT: 41.6 A
2021-04-25 13:33:21.416367 PHASE B CURRENT: -42.9 A
2021-04-25 13:33:21.416367 PHASE C CURRENT: 2.7 A
2021-04-25 13:33:21.416367 DC BUS CURRENT: 5.2 A
2021-04-25 13:33:21.418507 DC BUS VOLTAGE: 296.3 V
2021-04-25 13:33:21.418507 OUTPUT VOLTAGE: 31.9 V
2021-04-25 13:33:21.418507 PHASE AB VOLTAGE: 5.0 V
2021-04-25 13:33:21.418507 PHASE BC VOLTAGE: 31.5 V
2021-04-25 13:33:21.420337 COMMANDED TORQUE: 19.3 Nm
2021-04-25 13:33:21.420337 TORQUE FEEDBACK: 18.9 Nm
2021-04-25 13:33:21.420337 RMS UPTIME: 16 s
2021-04-25 13:33:21.422128 REQUESTED TORQUE: 18.4 Nm
2021-04-25 13:33:21.423867 MCU PEDAL ACCEL 1: 2095
2021-04-25 13:33:21.423867 MCU PEDAL ACCEL 2: 1985
2021-04-25 13:33:21.423867 MCU PEDAL BRAKE: 422
2021-04-25 13:33:21.423867 MCU IMPLAUS ACCEL: 1
2021-04-25 13:33:21.423867 MCU IMPLAUS BRAKE: 1
2021-04-25 13:33:21.423867 MCU BRAKE ACT: 0
2021-04-25 13:33:21.423867 MCU TORQUE MAP MODE: 1
2021-04-25 13:33:21.425696 TCU WHEEL RPM REAR LEFT: 21.49 RPM
2021-04-25 13:33:21.425696 TCU WHEEL RPM REAR RIGHT: 21.49 RPM
2021-04-25 13:33:21.427569 TCU WHEEL RPM FRONT LEFT: 0.0 RPM
2021-04-25 13:33:21.427569 TCU WHEEL RPM FRONT RIGHT: 2.56 RPM
2021-04-25 13:33:21.429912 TCU DISTANCE TRAVELED: 0.0 m
2021-04-25 13:33:21.433274 MOTOR ANGLE: 62.8
2021-04-25 13:33:21.433274 MOTOR SPEED: -962 RPM
2021-04-25 13:33:21.433274 ELEC OUTPUT FREQ: -160.4
2021-04-25 13:33:21.433274 DELTA RESOLVER FILT: 790
2021-04-25 13:33:21.809254 PHASE A CURRENT: 19.3 A
2021-04-25 13:33:21.809254 PHASE B CURRENT: 30.2 A
2021-04-25 13:33:21.809254 PHASE C CURRENT: -49.9 A
2021-04-25 13:33:21.809254 DC BUS CURRENT: 5.4 A
2021-04-25 13:33:21.900519 DC BUS VOLTAGE: 296.5 V
2021-04-25 13:33:21.900519 OUTPUT VOLTAGE: 32.3 V
2021-04-25 13:33:21.900519 PHASE AB VOLTAGE: 5.2 V
2021-04-25 13:33:21.900519 PHASE BC VOLTAGE: 31.8 V
2021-04-25 13:33:21.904197 DC BUS VOLTAGE: 296.5 V
2021-04-25 13:33:21.904197 OUTPUT VOLTAGE: 32.7 V
2021-04-25 13:33:21.904197 PHASE AB VOLTAGE: 4.9 V
2021-04-25 13:33:21.904197 PHASE BC VOLTAGE: 32.4 V
2021-04-25 13:33:21.906300 COMMANDED TORQUE: 19.3 Nm
2021-04-25 13:33:21.906300 TORQUE FEEDBACK: 19.9 Nm
2021-04-25 13:33:21.906300 RMS UPTIME: 16 s
2021-04-25 13:33:21.908298 REQUESTED TORQUE: 19.3 Nm
2021-04-25 13:33:21.910295 MCU PEDAL ACCEL 1: 2095
2021-04-25 13:33:21.910295 MCU PEDAL ACCEL 2: 1985
2021-04-25 13:33:21.910295 MCU PEDAL BRAKE: 423
2021-04-25 13:33:21.910295 MCU IMPLAUS ACCEL: 0
2021-04-25 13:33:21.910295 MCU IMPLAUS BRAKE: 0
2021-04-25 13:33:21.910295 MCU BRAKE ACT: 1
2021-04-25 13:33:21.910295 MCU TORQUE MAP MODE: 1
2021-04-25 13:33:21.912631 TCU WHEEL RPM REAR LEFT: 22.04 RPM
2021-04-25 13:33:21.912631 TCU WHEEL RPM REAR RIGHT: 22.04 RPM
2021-04-25 13:33:21.914702 TCU WHEEL RPM FRONT LEFT: 0.0 RPM
2021-04-25 13:33:21.914702 TCU WHEEL RPM FRONT RIGHT: 2.56 RPM
2021-04-25 13:33:21.916792 TCU DISTANCE TRAVELED: 0.0 m
2021-04-25 13:33:21.920739 MOTOR ANGLE: 33.9
2021-04-25 13:33:21.920739 MOTOR SPEED: -984 RPM
2021-04-25 13:33:21.920739 ELEC OUTPUT FREQ: -164.1
2021-04-25 13:33:21.920739 DELTA RESOLVER FILT: 788
2021-04-25 13:33:21.922987 PHASE A CURRENT: 45.9 A
2021-04-25 13:33:21.922987 PHASE B CURRENT: -3.1 A
2021-04-25 13:33:21.922987 PHASE C CURRENT: -41.7 A
2021-04-25 13:33:21.922987 DC BUS CURRENT: 5.7 A
2021-04-25 13:33:21.928313 MOTOR ANGLE: 279.7
2021-04-25 13:33:21.928313 MOTOR SPEED: -994 RPM
2021-04-25 13:33:21.928313 ELEC OUTPUT FREQ: -165.6
2021-04-25 13:33:21.928313 DELTA RESOLVER FILT: 788
2021-04-25 13:33:21.931177 PHASE A CURRENT: 0.2 A
2021-04-25 13:33:21.931177 PHASE B CURRENT: -42.7 A
2021-04-25 13:33:21.931177 PHASE C CURRENT: 41.4 A
2021-04-25 13:33:21.931177 DC BUS CURRENT: 5.9 A
2021-04-25 13:33:21.934145 DC BUS VOLTAGE: 296.1 V
2021-04-25 13:33:21.934145 OUTPUT VOLTAGE: 33.1 V
2021-04-25 13:33:21.934145 PHASE AB VOLTAGE: 4.9 V
2021-04-25 13:33:21.934145 PHASE BC VOLTAGE: 32.7 V
2021-04-25 13:33:21.936392 PHASE A CURRENT: 5.2 A
2021-04-25 13:33:21.936392 PHASE B CURRENT: 39.3 A
2021-04-25 13:33:21.936392 PHASE C CURRENT: -42.3 A
2021-04-25 13:33:21.936392 DC BUS CURRENT: 5.7 A
2021-04-25 13:33:21.938771 DC BUS VOLTAGE: 296.6 V
2021-04-25 13:33:21.938771 OUTPUT VOLTAGE: 33.3 V
2021-04-25 13:33:21.938771 PHASE AB VOLTAGE: 4.9 V
2021-04-25 13:33:21.938771 PHASE BC VOLTAGE: 33.0 V
2021-04-25 13:33:21.940837 COMMANDED TORQUE: 19.3 Nm
2021-04-25 13:33:21.940837 TORQUE FEEDBACK: 18.9 Nm
2021-04-25 13:33:21.940837 RMS UPTIME: 16 s
2021-04-25 13:33:22.042048 BMS VOLTAGE AVERAGE: 4.0721 V
2021-04-25 13:33:22.042048 BMS VOLTAGE LOW: 4.0583 V
2021-04-25 13:33:22.042048 BMS VOLTAGE HIGH: 4.0905 V
2021-04-25 13:33:22.042048 BMS VOLTAGE TOTAL: 293.19 V
2021-04-25 13:33:22.119340 IC 0 CELL 0: 4.0665 V
2021-04-25 13:33:22.119340 IC 0 CELL 1: 4.0741 V
2021-04-25 13:33:22.119340 IC 0 CELL 2: 4.0713 V
2021-04-25 13:33:22.121505 IC 0 CELL 3: 4.0726 V
2021-04-25 13:33:22.121505 IC 0 CELL 4: 4.0725 V
2021-04-25 13:33:22.121505 IC 0 CELL 5: 4.0744 V
2021-04-25 13:33:22.123412 IC 0 CELL 6: 4.0717 V
2021-04-25 13:33:22.123412 IC 0 CELL 7: 4.0709 V
2021-04-25 13:33:22.123412 IC 0 CELL 8: 4.0741 V
2021-04-25 13:33:22.125278 IC 1 CELL 0: 4.0712 V
2021-04-25 13:33:22.125278 IC 1 CELL 1: 4.0717 V
2021-04-25 13:33:22.125278 IC 1 CELL 2: 4.0746 V
2021-04-25 13:33:22.127214 IC 1 CELL 3: 4.0712 V
2021-04-25 13:33:22.127214 IC 1 CELL 4: 4.0735 V
2021-04-25 13:33:22.127214 IC 1 CELL 5: 4.0724 V
2021-04-25 13:33:22.129367 IC 1 CELL 6: 4.071 V
2021-04-25 13:33:22.129367 IC 1 CELL 7: 4.071 V
2021-04-25 13:33:22.129367 IC 1 CELL 8: 4.0671 V
2021-04-25 13:33:22.131178 IC 2 CELL 0: 4.0678 V
2021-04-25 13:33:22.131178 IC 2 CELL 1: 4.0716 V
2021-04-25 13:33:22.131178 IC 2 CELL 2: 4.0735 V
2021-04-25 13:33:22.132970 IC 2 CELL 3: 4.0742 V
2021-04-25 13:33:22.132970 IC 2 CELL 4: 4.0748 V
2021-04-25 13:33:22.132970 IC 2 CELL 5: 4.0727 V
2021-04-25 13:33:22.362635 IC 2 CELL 6: 4.0716 V
2021-04-25 13:33:22.362635 IC 2 CELL 7: 4.0722 V
2021-04-25 13:33:22.362635 IC 2 CELL 8: 4.0905 V
2021-04-25 13:33:22.433866 IC 3 CELL 0: 4.0707 V
2021-04-25 13:33:22.433866 IC 3 CELL 1: 4.0738 V
2021-04-25 13:33:22.433866 IC 3 CELL 2: 4.0735 V
2021-04-25 13:33:22.436350 IC 3 CELL 3: 4.0725 V
2021-04-25 13:33:22.436350 IC 3 CELL 4: 4.0721 V
2021-04-25 13:33:22.436350 IC 3 CELL 5: 4.0737 V
2021-04-25 13:33:22.438864 IC 3 CELL 6: 4.0726 V
2021-04-25 13:33:22.438864 IC 3 CELL 7: 4.0736 V
2021-04-25 13:33:22.438864 IC 3 CELL 8: 4.0787 V
2021-04-25 13:33:22.441318 IC 4 CELL 0: 4.0583 V
2021-04-25 13:33:22.441318 IC 4 CELL 1: 4.0788 V
2021-04-25 13:33:22.441318 IC 4 CELL 2: 4.068 V
2021-04-25 13:33:22.443873 IC 4 CELL 3: 4.0772 V
2021-04-25 13:33:22.443873 IC 4 CELL 4: 4.0726 V
2021-04-25 13:33:22.443873 IC 4 CELL 5: 4.0781 V
2021-04-25 13:33:22.447027 IC 4 CELL 6: 4.0722 V
2021-04-25 13:33:22.447027 IC 4 CELL 7: 4.0715 V
2021-04-25 13:33:22.447027 IC 4 CELL 8: 4.072 V
2021-04-25 13:33:22.449087 IC 5 CELL 0: 4.0712 V
2021-04-25 13:33:22.449087 IC 5 CELL 1: 4.074 V
2021-04-25 13:33:22.449087 IC 5 CELL 2: 4.0742 V
2021-04-25 13:33:22.450937 IC 5 CELL 3: 4.0715 V
2021-04-25 13:33:22.450937 IC 5 CELL 4: 4.0718 V
2021-04-25 13:33:22.450937 IC 5 CELL 5: 4.072 V
2021-04-25 13:33:22.452905 IC 5 CELL 6: 4.0728 V
2021-04-25 13:33:22.452905 IC 5 CELL 7: 4.0715 V
2021-04-25 13:33:22.452905 IC 5 CELL 8: 4.0685 V
2021-04-25 13:33:22.522679 IC 6 CELL 0: 4.0633 V
2021-04-25 13:33:22.522679 IC 6 CELL 1: 4.0734 V
2021-04-25 13:33:22.522679 IC 6 CELL 2: 4.068 V
2021-04-25 13:33:22.606245 IC 6 CELL 3: 4.0747 V
2021-04-25 13:33:22.606245 IC 6 CELL 4: 4.0707 V
2021-04-25 13:33:22.606245 IC 6 CELL 5: 4.0751 V
2021-04-25 13:33:22.608235 IC 6 CELL 6: 4.0716 V
2021-04-25 13:33:22.608235 IC 6 CELL 7: 4.0729 V
2021-04-25 13:33:22.608235 IC 6 CELL 8: 4.0708 V
2021-04-25 13:33:22.609953 IC 7 CELL 0: 4.0714 V
2021-04-25 13:33:22.609953 IC 7 CELL 1: 4.0725 V
2021-04-25 13:33:22.609953 IC 7 CELL 2: 4.0727 V
2021-04-25 13:33:22.611730 IC 7 CELL 3: 4.0713 V
2021-04-25 13:33:22.611730 IC 7 CELL 4: 4.0723 V
2021-04-25 13:33:22.611730 IC 7 CELL 5: 4.0713 V
2021-04-25 13:33:22.613548 IC 7 CELL 6: 4.0735 V
2021-04-25 13:33:22.613548 IC 7 CELL 7: 4.0727 V
2021-04-25 13:33:22.613548 IC 7 CELL 8: 4.0689 V
2021-04-25 13:33:22.615359 BMS AVERAGE TEMPERATURE: 23.41 C
2021-04-25 13:33:22.615359 BMS LOW TEMPERATURE: 22.74 C
2021-04-25 13:33:22.615359 BMS HIGH TEMPERATURE: 23.92 C
2021-04-25 13:33:22.617049 IC 0 THERM 0: 23.69 C
2021-04-25 13:33:22.617049 IC 0 THERM 1: 23.47 C
2021-04-25 13:33:22.617049 IC 0 THERM 2: 23.25 C
2021-04-25 13:33:22.619273 IC 1 THERM 0: 23.25 C
2021-04-25 13:33:22.619273 IC 1 THERM 1: 23.37 C
2021-04-25 13:33:22.619273 IC 1 THERM 2: 23.41 C
2021-04-25 13:33:22.621193 IC 2 THERM 0: 23.5 C
2021-04-25 13:33:22.621193 IC 2 THERM 1: 23.21 C
2021-04-25 13:33:22.621193 IC 2 THERM 2: 23.21 C
2021-04-25 13:33:22.623028 IC 3 THERM 0: 23.33 C
2021-04-25 13:33:22.623028 IC 3 THERM 1: 23.41 C
2021-04-25 13:33:22.623028 IC 3 THERM 2: 23.42 C
2021-04-25 13:33:22.624850 IC 4 THERM 0: 23.51 C
2021-04-25 13:33:22.624850 IC 4 THERM 1: 23.35 C
2021-04-25 13:33:22.624850 IC 4 THERM 2: 23.14 C
2021-04-25 13:33:22.626697 IC 5 THERM 0: 23.32 C
2021-04-25 13:33:22.626697 IC 5 THERM 1: 22.74 C
2021-04-25 13:33:22.626697 IC 5 THERM 2: 23.28 C
2021-04-25 13:33:22.628836 IC 6 THERM 0: 23.92 C
2021-04-25 13:33:22.628836 IC 6 THERM 1: 23.63 C
2021-04-25 13:33:22.628836 IC 6 THERM 2: 23.53 C
2021-04-25 13:33:22.631326 IC 7 THERM 0: 23.62 C
2021-04-25 13:33:22.631326 IC 7 THERM 1: 23.75 C
2021-04-25 13:33:22.631326 IC 7 THERM 2: 23.71 C
2021-04-25 13:33:22.633255 BMS STATE: 1
2021-04-25 13:33:22.633255 BMS ERROR FLAGS: 0x00
2021-04-25 13:33:22.633255 BMS CURRENT: -5.92 A
2021-04-25 13:33:22.635388 BMS TOTAL CHARGE: 84394.3167 C
2021-04-25 13:33:22.635388 BMS TOTAL DISCHARGE: 13469.2097 C
2021-04-25 13:33:22.637216 REQUESTED TORQUE: 19.3 Nm
2021-04-25 13:33:22.639007 MCU PEDAL ACCEL 1: 2094
2021-04-25 13:33:22.639007 MCU PEDAL ACCEL 2: 1985
2021-04-25 13:33:22.639007 MCU PEDAL BRAKE: 423
2021-04-25 13:33:22.639007 MCU IMPLAUS ACCEL: 0
2021-04-25 13:33:22.639007 MCU IMPLAUS BRAKE: 0
2021-04-25 13:33:22.639007 MCU BRAKE ACT: 1
2021-04-25 13:33:22.639007 MCU TORQUE MAP MODE: 1
2021-04-25 13:33:22.640933 BAL IC0 CELL0: OFF
2021-04-25 13:33:22.640933 BAL IC0 CELL1: OFF
2021-04-25 13:33:22.640933 BAL IC0 CELL2: OFF
2021-04-25 13:33:22.640933 BAL IC0 CELL3: OFF
2021-04-25 13:33:22.640933 BAL IC0 CELL4: OFF
2021-04-25 13:33:22.640933 BAL IC0 CELL5: OFF
2021-04-25 13:33:22.640933 BAL IC0 CELL6: OFF
2021-04-25 13:33:22.640933 BAL IC0 CELL7: OFF
2021-04-25 13:33:22.640933 BAL IC0 CELL8: OFF
2021-04-25 13:33:22.640933 BAL IC1 CELL0: OFF
2021-04-25 13:33:22.640933 BAL IC1 CELL1: OFF
2021-04-25 13:33:22.640933 BAL IC1 CELL2: OFF
2021-04-25 13:33:22.640933 BAL IC1 CELL3: OFF
2021-04-25 13:33:22.640933 BAL IC1 CELL4: OFF
2021-04-25 13:33:22.640933 BAL IC1 CELL5: OFF
2021-04-25 13:33:22.640933 BAL IC1 CELL6: OFF
2021-04-25 13:33:22.640933 BAL IC1 CELL7: OFF
2021-04-25 13:33:22.640933 BAL IC1 CELL8: OFF
2021-04-25 13:33:22.640933 BAL IC2 CELL0: OFF
2021-04-25 13:33:22.640933 BAL IC2 CELL1: OFF
2021-04-25 13:33:22.640933 BAL IC2 CELL2: OFF
2021-04-25 13:33:22.640933 BAL IC2 CELL3: OFF
2021-04-25 13:33:22.640933 BAL IC2 CELL4: OFF
2021-04-25 13:33:22.640933 BAL IC2 CELL5: OFF
2021-04-25 13:33:22.640933 BAL IC2 CELL6: OFF
2021-04-25 13:33:22.640933 BAL IC2 CELL7: OFF
2021-04-25 13:33:22.640933 BAL IC2 CELL8: OFF
2021-04-25 13:33:22.640933 BAL IC3 CELL0: OFF
2021-04-25 13:33:22.640933 BAL IC3 CELL1: OFF
2021-04-25 13:33:22.640933 BAL IC3 CELL2: OFF
2021-04-25 13:33:22.640933 BAL IC3 CELL3: OFF
2021-04-25 13:33:22.640933 BAL IC3 CELL4: OFF
2021-04-25 13:33:22.640933 BAL IC3 CELL5: OFF
2021-04-25 13:33:22.640933 BAL IC3 CELL6: OFF
2021-04-25 13:33:22.640933 BAL IC3 CELL7: OFF
2021-04-25 13:33:22.640933 BAL IC3 CELL8: OFF
2021-04-25 13:33:22.640933 BAL IC4 CELL0: OFF
2021-04-25 13:33:22.640933 BAL IC4 CELL1: OFF
2021-04-25 13:33:22.640933 BAL IC4 CELL2: OFF
2021-04-25 13:33:22.640933 BAL IC4 CELL3: OFF
2021-04-25 13:33:22.640933 BAL IC4 CELL4: OFF
2021-04-25 13:33:22.640933 BAL IC4 CELL5: OFF
2021-04-25 13:33:22.640933 BAL IC4 CELL6: OFF
2021-04-25 13:33:22.640933 BAL IC4 CELL7: OFF
2021-04-25 13:33:22.640933 BAL IC4 CELL8: OFF
2021-04-25 13:33:22.640933 BAL IC5 CELL0: OFF
2021-04-25 13:33:22.640933 BAL IC5 CELL1: OFF
2021-04-25 13:33:22.640933 BAL IC5 CELL2: OFF
2021-04-25 13:33:22.640933 BAL IC5 CELL3: OFF
2021-04-25 13:33:22.640933 BAL IC5 CELL4: OFF
2021-04-25 13:33:22.640933 BAL IC5 CELL5: OFF
2021-04-25 13:33:22.640933 BAL IC5 CELL6: OFF
2021-04-25 13:33:22.640933 BAL IC5 CELL7: OFF
2021-04-25 13:33:22.640933 BAL IC5 CELL8: OFF
2021-04-25 13:33:22.640933 BAL IC6 CELL0: OFF
2021-04-25 13:33:22.640933 BAL IC6 CELL1: OFF
2021-04-25 13:33:22.640933 BAL IC6 CELL2: OFF
2021-04-25 13:33:22.640933 BAL IC6 CELL3: OFF
2021-04-25 13:33:22.640933 BAL IC6 CELL4: OFF
2021-04-25 13:33:22.640933 BAL IC6 CELL5: OFF
2021-04-25 13:33:22.640933 BAL IC6 CELL6: OFF
2021-04-25 13:33:22.640933 BAL IC6 CELL7: OFF
2021-04-25 13:33:22.640933 BAL IC6 CELL8: OFF
2021-04-25 13:33:22.640933 BAL IC7 CELL0: OFF
2021-04-25 13:33:22.640933 BAL IC7 CELL1: OFF
2021-04-25 13:33:22.640933 BAL IC7 CELL2: OFF
2021-04-25 13:33:22.640933 BAL IC7 CELL3: OFF
2021-04-25 13:33:22.640933 BAL IC7 CELL4: OFF
2021-04-25 13:33:22.640933 BAL IC7 CELL5: OFF
2021-04-25 13:33:22.640933 BAL IC7 CELL6: OFF
2021-04-25 13:33:22.640933 BAL IC7 CELL7: OFF
2021-04-25 13:33:22.640933 BAL IC7 CELL8: OFF
2021-04-25 13:33:23.003993 BAL IC4 CELL0: OFF
2021-04-25 13:33:23.003993 BAL IC4 CELL1: OFF
2021-04-25 13:33:23.003993 BAL IC4 CELL2: OFF
2021-04-25 13:33:23.003993 BAL IC4 CELL3: OFF
2021-04-25 13:33:23.003993 BAL IC4 CELL4: OFF
2021-04-25 13:33:23.003993 BAL IC4 CELL5: OFF
2021-04-25 13:33:23.003993 BAL IC4 CELL6: OFF
2021-04-25 13:33:23.003993 BAL IC4 CELL7: OFF
2021-04-25 13:33:23.003993 BAL IC4 CELL8: OFF
2021-04-25 13:33:23.003993 BAL IC5 CELL0: OFF
2021-04-25 13:33:23.003993 BAL IC5 CELL1: OFF
2021-04-25 13:33:23.003993 BAL IC5 CELL2: OFF
2021-04-25 13:33:23.003993 BAL IC5 CELL3: OFF
2021-04-25 13:33:23.003993 BAL IC5 CELL4: OFF
2021-04-25 13:33:23.003993 BAL IC5 CELL5: OFF
2021-04-25 13:33:23.003993 BAL IC5 CELL6: OFF
2021-04-25 13:33:23.003993 BAL IC5 CELL7: OFF
2021-04-25 13:33:23.003993 BAL IC5 CELL8: OFF
2021-04-25 13:33:23.003993 BAL IC6 CELL0: OFF
2021-04-25 13:33:23.003993 BAL IC6 CELL1: OFF
2021-04-25 13:33:23.003993 BAL IC6 CELL2: OFF
2021-04-25 13:33:23.003993 BAL IC6 CELL3: OFF
2021-04-25 13:33:23.003993 BAL IC6 CELL4: OFF
2021-04-25 13:33:23.003993 BAL IC6 CELL5: OFF
2021-04-25 13:33:23.003993 BAL IC6 CELL6: OFF
2021-04-25 13:33:23.003993 BAL IC6 CELL7: OFF
2021-04-25 13:33:23.003993 BAL IC6 CELL8: OFF
2021-04-25 13:33:23.003993 BAL IC7 CELL0: OFF
2021-04-25 13:33:23.003993 BAL IC7 CELL1: OFF
2021-04-25 13:33:23.003993 BAL IC7 CELL2: OFF
2021-04-25 13:33:23.003993 BAL IC7 CELL3: OFF
2021-04-25 13:33:23.003993 BAL IC7 CELL4: OFF
2021-04-25 13:33:23.003993 BAL IC7 CELL5: OFF
2021-04-25 13:33:23.003993 BAL IC7 CELL6: OFF
2021-04-25 13:33:23.003993 BAL IC7 CELL7: OFF
2021-04-25 13:33:23.003993 BAL IC7 CELL8: OFF
2021-04-25 13:33:23.003993 BAL IC8 CELL0: OFF
2021-04-25 13:33:23.003993 BAL IC8 CELL1: OFF
2021-04-25 13:33:23.003993 BAL IC8 CELL2: OFF
2021-04-25 13:33:23.003993 BAL IC8 CELL3: OFF
2021-04-25 13:33:23.003993 BAL IC8 CELL4: OFF
2021-04-25 13:33:23.003993 BAL IC8 CELL5: OFF
2021-04-25 13:33:23.003993 BAL IC8 CELL6: OFF
2021-04-25 13:33:23.003993 BAL IC8 CELL7: OFF
2021-04-25 13:33:23.003993 BAL IC8 CELL8: OFF
2021-04-25 13:33:23.003993 BAL IC9 CELL0: OFF
2021-04-25 13:33:23.003993 BAL IC9 CELL1: OFF
2021-04-25 13:33:23.003993 BAL IC9 CELL2: OFF
2021-04-25 13:33:23.003993 BAL IC9 CELL3: OFF
2021-04-25 13:33:23.003993 BAL IC9 CELL4: OFF
2021-04-25 13:33:23.003993 BAL IC9 CELL5: OFF
2021-04-25 13:33:23.003993 BAL IC9 CELL6: OFF
2021-04-25 13:33:23.003993 BAL IC9 CELL7: OFF
2021-04-25 13:33:23.003993 BAL IC9 CELL8: OFF
2021-04-25 13:33:23.003993 BAL IC10 CELL0: OFF
2021-04-25 13:33:23.084851 TCU WHEEL RPM REAR LEFT: 22.86 RPM
2021-04-25 13:33:23.084851 TCU WHEEL RPM REAR RIGHT: 22.86 RPM
2021-04-25 13:33:23.087547 TCU WHEEL RPM FRONT LEFT: 0.0 RPM
2021-04-25 13:33:23.087547 TCU WHEEL RPM FRONT RIGHT: 2.56 RPM
2021-04-25 13:33:23.090096 TCU DISTANCE TRAVELED: 0.0 m
2021-04-25 13:33:23.093830 ECU CURRENT: 0.55 A
2021-04-25 13:33:23.093830 COOLING CURRENT: 0.14 A
2021-04-25 13:33:23.095751 MODULE A TEMP: 23.2 C
2021-04-25 13:33:23.095751 MODULE B TEMP: 23.6 C
2021-04-25 13:33:23.095751 MODULE C TEMP: 23.3 C
2021-04-25 13:33:23.095751 GATE DRIVER BOARD TEMP: 29.3 C
2021-04-25 13:33:23.097599 RTD 4 TEMP: -1000.0 C
2021-04-25 13:33:23.097599 RTD 5 TEMP: -1000.0 C
2021-04-25 13:33:23.097599 MOTOR TEMP: 28.8 C
2021-04-25 13:33:23.097599 TORQUE SHUDDER: 0.0 Nm
2021-04-25 13:33:23.100566 MOTOR ANGLE: 93.4
2021-04-25 13:33:23.100566 MOTOR SPEED: -1002 RPM
2021-04-25 13:33:23.100566 ELEC OUTPUT FREQ: -167.1
2021-04-25 13:33:23.100566 DELTA RESOLVER FILT: 787
2021-04-25 13:33:23.103467 PHASE A CURRENT: 5.2 A
2021-04-25 13:33:23.103467 PHASE B CURRENT: 39.3 A
2021-04-25 13:33:23.103467 PHASE C CURRENT: -42.3 A
2021-04-25 13:33:23.103467 DC BUS CURRENT: 5.7 A
2021-04-25 13:33:23.161065 DC BUS VOLTAGE: 296.6 V
2021-04-25 13:33:23.161065 OUTPUT VOLTAGE: 33.3 V
2021-04-25 13:33:23.161065 PHASE AB VOLTAGE: 5.1 V
2021-04-25 13:33:23.161065 PHASE BC VOLTAGE: 32.9 V
2021-04-25 13:33:23.166882 MOTOR ANGLE: 93.4
2021-04-25 13:33:23.166882 MOTOR SPEED: -1002 RPM
2021-04-25 13:33:23.166882 ELEC OUTPUT FREQ: -167.1
2021-04-25 13:33:23.166882 DELTA RESOLVER FILT: 787
2021-04-25 13:33:23.169587 MCU PEDAL ACCEL 1: 2077
2021-04-25 13:33:23.169587 MCU PEDAL ACCEL 2: 2004
2021-04-25 13:33:23.169587 MCU PEDAL BRAKE: 422
2021-04-25 13:33:23.169587 MCU IMPLAUS ACCEL: 1
2021-04-25 13:33:23.169587 MCU IMPLAUS BRAKE: 1
2021-04-25 13:33:23.169587 MCU BRAKE ACT: 0
2021-04-25 13:33:23.169587 MCU TORQUE MAP MODE: 1
2021-04-25 13:33:23.171765 TCU WHEEL RPM REAR LEFT: 26.67 RPM
2021-04-25 13:33:23.171765 TCU WHEEL RPM REAR RIGHT: 26.67 RPM
2021-04-25 13:33:23.173732 TCU WHEEL RPM FRONT LEFT: 0.0 RPM
2021-04-25 13:33:23.173732 TCU WHEEL RPM FRONT RIGHT: 2.56 RPM
2021-04-25 13:33:23.175622 TCU DISTANCE TRAVELED: 0.0 m
2021-04-25 13:33:23.179164 MOTOR ANGLE: 352.2
2021-04-25 13:33:23.179164 MOTOR SPEED: -1260 RPM
2021-04-25 13:33:23.179164 ELEC OUTPUT FREQ: -210.0
2021-04-25 13:33:23.179164 DELTA RESOLVER FILT: 782
2021-04-25 13:33:23.233959 PHASE A CURRENT: 40.7 A
2021-04-25 13:33:23.233959 PHASE B CURRENT: -24.2 A
2021-04-25 13:33:23.233959 PHASE C CURRENT: -14.5 A
